id,y
0,69.68368316314753
1,73.44637329396153
2,72.22906107237698
3,72.47108511691748
4,67.87860371021772
5,74.35229456034051
6,60.11492158146957
7,64.53149449680872
8,83.07008512148523
9,77.4056268878973
10,61.20738724154077
11,83.26739942585439
12,70.33450757138338
13,79.18523969808352
14,55.484712512249274
15,87.1600445796006
16,68.09102088277828
17,76.49693640639606
18,66.04358885685029
19,69.56814097793247
20,69.51177644085244
21,62.78455939697065
22,77.21388496642015
23,77.44436693548026
24,59.59012892541412
25,71.96336795782099
26,60.08222941918167
27,74.08930182238731
28,62.30953981472304
29,75.04248100386891
30,66.24320143334968
31,71.42613208741645
32,61.58318959882281
33,72.98089287682352
34,64.78847395156194
35,66.34218186925632
36,76.59558966447953
37,55.13553288884667
38,71.33224283052797
39,64.08474644600426
40,62.62021300650286
41,70.32854972926833
42,71.77762519084894
43,76.21143231464015
44,74.58133980933259
45,68.79216680613055
46,71.54643535883058
47,72.98262227573382
48,72.24134818874215
49,64.6467942916196
50,76.7981784983275
51,62.812663900941274
52,60.30407361951429
53,81.43282106446706
54,80.32576375324837
55,70.66746266254125
56,67.29284193607715
57,69.48175731936462
58,70.84388526123908
59,58.4952173523957
60,62.24833305140696
61,72.09894744925242
62,63.86468291074814
63,74.44315803320336
64,73.70951612039424
65,55.205554986114166
66,68.85216177750783
67,79.26648947634011
68,66.75860790332041
69,73.59757433940142
70,56.67665510124152
71,78.52254005755131
72,66.25903286208177
73,58.45988567535503
74,66.3382446749205
75,76.13884624685974
76,75.35095733298274
77,61.9847159648455
78,78.4033185345651
79,82.43166082319208
80,75.9745303279376
81,78.88723416768896
82,69.93185961862788
83,72.97213922506123
84,59.65569569578645
85,62.564807659876266
86,55.91678233446197
87,78.1676186781919
88,72.74504771823435
89,84.60338852015768
90,67.53065031408397
91,68.85322053974662
92,75.81562532916743
93,69.38051201742252
94,74.6714800028128
95,60.13569051308118
96,71.8369910309595
97,67.92127354538167
98,73.42593714232375
99,75.83252878121922
100,79.60493462016315
101,81.180984666751
102,75.51957780612072
103,83.70389203888641
104,84.28178028858176
105,63.838172311927515
106,62.881747637515446
107,66.69300797003147
108,72.37871243652624
109,59.12356510226881
110,71.2836115762299
111,68.65267937823495
112,73.84348739603746
113,53.31703402121043
114,68.98806888440821
115,73.03625214035644
116,73.27649497927919
117,81.0293497331929
118,70.18780382348454
119,74.1052264480583
120,78.97966130033232
121,77.95469308350599
122,59.467214944882414
123,59.94387642476716
124,71.0559526054815
125,64.84387830504384
126,59.078196912051844
127,77.50624860813772
128,74.95310134692761
129,73.88343021245262
130,59.34127805027625
131,73.98746889435402
132,64.03529605790035
133,60.129159954032126
134,79.62662494213599
135,52.4604619892654
136,75.55193607510131
137,74.17105758180537
138,77.75123587095004
139,72.68889593065079
140,69.31865073874286
141,62.77763687899124
142,74.96830569322893
143,71.2707288980251
144,81.29331805064241
145,55.51186165983876
146,70.81681743127534
147,57.77351305605314
148,75.51512021016305
149,71.91991437406321
150,75.64306068565419
151,74.97014020293973
152,74.150086043819
153,61.54104993353823
154,81.86019428547063
155,54.24188876765806
156,62.46830334534644
157,76.42758331631241
158,79.4258099723914
159,78.60441944074589
160,77.84095990252065
161,64.9017222467367
162,85.74471123301488
163,65.95590280365077
164,68.49687290793402
165,75.70940446324285
166,62.09090966959037
167,79.27683250937636
168,72.51010679257145
169,73.98441554066733
170,60.94773231128996
171,73.97536727307259
172,58.54024107782468
173,66.53189945113503
174,79.57737711501301
175,63.389867799898084
176,78.52702186332037
177,76.00077072996459
178,59.524176075114525
179,67.55936606866038
180,73.0324272228124
181,59.88708694381547
182,74.8431750595927
183,65.2954328381521
184,54.77938772181659
185,56.79489214808978
186,64.01446187945139
187,58.52632237835106
188,60.13429842327247
189,59.72289257476166
190,66.07309713082083
191,68.85233607515634
192,74.21279921852916
193,68.47046100051715
194,56.77059881799852
195,78.36884858569896
196,78.40837912919811
197,75.10711548445548
198,52.818921148465776
199,59.92586776685905
200,64.02028431344202
201,69.36405148873214
202,76.30809149854935
203,77.19807911427795
204,78.19386385209924
205,67.02091109987478
206,67.94466184749776
207,70.13721899734276
208,52.496642143192574
209,64.52519918651639
210,72.33752515972634
211,70.89496424389459
212,71.59531715023334
213,83.01607276270502
214,64.03817507230079
215,73.48429034008467
216,76.19618803676055
217,71.9578819566217
218,66.70245764358643
219,75.10771773570767
220,56.414564444101025
221,73.10416350889628
222,55.837095142009474
223,67.44093026308815
224,65.68300825991494
225,70.31862323759833
226,76.33952163601448
227,67.70729761544688
228,62.34814482050975
229,70.44358682575795
230,73.53333795315723
231,64.16646222667696
232,64.70695179776533
233,68.16211709448153
234,73.3062198371414
235,77.10157178662901
236,67.96516726468906
237,72.4423248584946
238,79.35843048898974
239,59.99268832781965
240,56.51393806929761
241,53.513091145617665
242,72.34012358660759
243,65.27643960006685
244,66.85017245030875
245,63.439931331861885
246,60.25726181096546
247,75.56456616918236
248,83.85953116920837
249,55.72990682506595
250,61.260147945647304
251,67.79659959947514
252,69.60750204083675
253,64.37505685047212
254,64.69317049920961
255,81.33552079208116
256,74.05303423084567
257,76.60529667164258
258,66.94089604962423
259,62.64511335049286
260,70.75352115674013
261,75.08556948573445
262,59.64778750285154
263,81.04049020077849
264,76.02374652183138
265,69.46824488770157
266,67.32880820713933
267,79.2501660895808
268,73.75076505147146
269,80.88820584061112
270,74.88441443899204
271,67.92811178607761
272,74.9022382234777
273,57.597488094879495
274,63.02590188162945
275,84.13614001010899
276,62.895124217696754
277,59.99672170468148
278,70.08339994128737
279,75.40435367389856
280,63.4933649160222
281,70.48921697735506
282,80.23238610275118
283,59.68734791050201
284,71.52667608200092
285,80.57836159279988
286,66.2927298545759
287,66.93695765183952
288,58.90008098222977
289,74.37869870009398
290,67.66009995351352
291,66.38180909872723
292,81.22221605832391
293,66.45371866882905
294,77.2688552567297
295,73.6946235730582
296,72.62162151287806
297,66.97416909703442
298,69.32122428159948
299,60.631006284276445
300,72.28434784258569
301,66.3195998408517
302,74.66093497165609
303,75.15985654562655
304,57.990127503784485
305,60.05829175251388
306,71.84182946750049
307,61.202625898861356
308,74.13287747640739
309,58.117425685956135
310,76.6722124856041
311,70.76481047612853
312,70.26146189990807
313,68.91549379608671
314,63.5946213565357
315,65.02366894562792
316,68.22148819456338
317,72.42801407071859
318,64.45672082249858
319,66.42432562643616
320,74.02749165995074
321,73.82421539619627
322,61.22699617909412
323,70.3913008567865
324,71.04124112293303
325,73.81038070368182
326,56.51322758295795
327,58.39595712496564
328,74.5558758630892
329,62.715137119656546
330,76.61752342057056
331,53.67433534788521
332,59.422478253623225
333,65.18015770724803
334,65.42032283501202
335,65.19500553431412
336,61.26984293299482
337,78.76730742646684
338,73.59263249294004
339,78.461179032207
340,66.44525857648203
341,74.10801039083184
342,57.4922881195769
343,66.31571158997552
344,66.67627925913307
345,81.58434288395506
346,70.49348355653495
347,75.28731109359856
348,81.58103107082472
349,70.14625385235921
350,73.31194179865616
351,68.23629279609321
352,76.4372021367468
353,79.97272997577417
354,61.05193637917665
355,68.1641046556937
356,51.74951119161634
357,65.25360368433547
358,59.48517921266388
359,79.95913606914898
360,61.599537929507825
361,61.242878610110665
362,79.4618226804017
363,81.13454993839973
364,66.35773025488012
365,68.52995822808626
366,73.4046466302412
367,75.84836100733536
368,82.52770899762812
369,73.62598843861363
370,64.28184627480192
371,67.30317933609024
372,62.293197275139
373,57.2713240246043
374,59.704913090088915
375,71.30112026328234
376,70.37561601725561
377,61.71460134331589
378,75.48900068855355
379,76.91248574025181
380,70.39158546837066
381,73.31287129019154
382,67.32183698562129
383,65.27320711816715
384,69.77647682281652
385,78.47361041764209
386,66.28621096112795
387,85.74712510135055
388,62.553999992841746
389,62.03107460526772
390,67.39840005209821
391,68.61370821239105
392,62.596521458205004
393,78.09287079633326
394,81.52644161170052
395,58.53765100431602
396,67.9184225128671
397,57.94149226883884
398,65.30895984635727
399,65.20225134510063
400,72.05980074825003
401,71.95087134325976
402,82.2297356707983
403,81.3728132093763
404,61.113479158415764
405,65.52374299881173
406,62.260993026853285
407,62.3747669974849
408,75.53985916080318
409,61.716896517141755
410,71.06983794328772
411,62.74803671724112
412,76.04687701392072
413,78.3343122432159
414,63.934932607007426
415,69.4283303851366
416,61.814404734564704
417,66.09725018005216
418,73.09434445816832
419,64.0175857375898
420,61.75643941748936
421,75.73476400809115
422,60.62283285991034
423,75.7523367808177
424,78.70511943201961
425,64.29446334333886
426,62.21573207645841
427,56.40038591584933
428,60.57604802042507
429,67.2231502488864
430,61.373006087577714
431,60.70144273995173
432,56.747181118666695
433,68.84657570638858
434,64.9466260879232
435,58.826563695697914
436,78.84366692506391
437,67.33554241043976
438,72.48485072215291
439,76.59430224010538
440,68.85523038644807
441,70.77118530348481
442,75.30962706963216
443,71.80173524366106
444,69.05494843541582
445,79.20473831227463
446,72.55772201843232
447,57.81943601376802
448,71.36936388310791
449,74.16332339680929
450,55.994967604608334
451,78.59946661803194
452,58.93961867854746
453,63.622338387108194
454,67.81729804871783
455,67.56742397839717
456,71.7399567597917
457,75.38064563226825
458,63.5194550121925
459,66.48826433266417
460,71.87927944880022
461,60.65947455649991
462,59.59966083160316
463,72.82048977566023
464,70.1871077713804
465,73.53681097556891
466,79.74723256669165
467,61.79582592172433
468,64.8289378598906
469,72.63416537733676
470,68.44588424207143
471,63.69811354856889
472,73.72454303161882
473,76.43235600262219
474,61.83505845018607
475,58.98257395561406
476,64.02378955862365
477,73.91547932424956
478,76.72692783837824
479,77.14729524111236
480,55.93349156607321
481,70.24369605413916
482,56.804592837408286
483,81.63455464962657
484,80.87503923791144
485,57.40592790527462
486,72.09630391360488
487,67.57151050046528
488,57.0237133194108
489,67.19524015123584
490,65.56103929111127
491,62.88662020554721
492,76.14885837021308
493,79.79476788251581
494,73.18749194475639
495,71.53462432956476
496,64.43563144839135
497,78.1199809406151
498,66.59646228808194
499,58.624781018797364
500,73.12044250561047
501,70.76282039320733
502,59.65470251859371
503,74.10014391997606
504,71.54410216929018
505,67.80964845847248
506,59.28921237516006
507,80.20938251611622
508,75.5191897162624
509,73.02488372526919
510,83.34947186778358
511,65.2970400856116
512,81.65422843609751
513,71.88736636515297
514,52.39383363273743
515,77.19268230442896
516,74.69132983637566
517,59.67741115898122
518,79.6149745926591
519,84.50442639429667
520,60.0440574809308
521,73.31385591901804
522,75.64953981816817
523,62.15475812795048
524,76.05328765814032
525,82.4218780946936
526,72.03534330764678
527,72.25045117679679
528,84.3836055333401
529,69.63750757917484
530,73.43709282945488
531,71.06561052241574
532,74.19999394662916
533,76.9981984336356
534,62.45658081410699
535,69.38372488320088
536,76.270968940775
537,60.63337914171542
538,73.0845379045815
539,74.30232013234703
540,68.34941247853222
541,60.0888966059429
542,52.9700276881516
543,60.73466427081584
544,76.59693524897892
545,72.85285609229341
546,66.27941326106155
547,62.53193167793318
548,70.80262512122074
549,72.0426143109054
550,56.701653005789034
551,70.88827702455924
552,59.17105672281788
553,80.25508325224934
554,79.44882660569846
555,74.26730237051503
556,66.94284531820523
557,72.24503295592855
558,75.38725314863606
559,78.08007587322673
560,64.16229912541026
561,74.56657295276979
562,55.75095154577016
563,75.03730409964326
564,73.20078911911746
565,70.55567171402711
566,76.28498481061368
567,57.46899328427493
568,63.69897828287734
569,80.24388958137888
570,82.96043012457721
571,65.62212941851642
572,77.9590610509264
573,60.0451856163137
574,73.79131830809786
575,70.96498793925588
576,65.32401822050876
577,57.18318425731086
578,57.340960485757144
579,81.74968587568299
580,64.87398292321795
581,81.67748000004943
582,57.47217489688616
583,74.73488573932305
584,66.53772475058825
585,71.9572011576073
586,77.18878220710333
587,71.83382783752847
588,59.667835860532676
589,74.2021451869064
590,88.8782810207367
591,68.84484646623032
592,71.82991720465186
593,79.62274402574477
594,75.34618821451232
595,72.86177161561379
596,69.15838458939785
597,71.69198726164096
598,73.2804594002155
599,65.76030337746651
600,62.28514019769672
601,70.63558329425686
602,76.24675590159951
603,67.08300270426513
604,78.85619999405088
605,66.14033054001243
606,58.81791439130876
607,76.98644259342791
608,56.13131525828719
609,74.07042743478803
610,58.74965062497108
611,71.71909515331087
612,64.37023467579155
613,69.95741656309005
614,70.80222542106206
615,68.90225755557779
616,69.39858044634654
617,71.40967809821974
618,65.51593872431815
619,70.82994445461088
620,72.94680572779554
621,80.32227504935207
622,59.98823814769022
623,72.5280988109704
624,85.19696579314893
625,80.90650757036515
626,79.06965090367576
627,72.55235563202893
628,61.35929873364417
629,78.43387603582048
630,66.58889071911206
631,77.96326257402495
632,75.62091443639878
633,78.02811036824349
634,68.34429076976363
635,59.968180462642586
636,75.38294551677203
637,80.06234617050332
638,63.65410768363639
639,66.87506055626649
640,76.11155254576548
641,56.56528760037
642,74.30581858097253
643,81.74843085198887
644,64.91486109353814
645,69.62634903818945
646,57.07625781969503
647,56.907939667348195
648,76.79273157684345
649,66.94868441604332
650,82.62035416206565
651,68.9721648813015
652,77.65349708714402
653,70.27159827798322
654,72.36642529984773
655,61.35561127070575
656,77.92862408124671
657,74.0092394236904
658,64.70236755888517
659,57.01027951968294
660,76.73869329437552
661,72.8112852734544
662,65.57611485540852
663,74.2788789017145
664,76.90918280752874
665,74.7157975269905
